virus tax id	virus name	virus lineage	taxid_name	host name	host lineage
2924905	Pseudomonas phage vB_Paer_Ps25	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Pakpunavirus; unclassified Pakpunavirus	2924905_vB_Paer_Ps25	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2924906	Pseudomonas phage vB_Paer_PsCh	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Pakpunavirus; unclassified Pakpunavirus	2924906_vB_Paer_PsCh	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2924907	Pseudomonas phage vB_Paer_PsIn	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Pakpunavirus; unclassified Pakpunavirus	2924907_vB_Paer_PsIn	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2746928	Pseudomonas phage vB_PaeS-Yazdi-M	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Septimatrevirus; unclassified Septimatrevirus	2746928_vB_PaeS-Yazdi-M	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
3022056	Pseudomonas phage vB_PaeS_B8	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Pakpunavirus; unclassified Pakpunavirus	3022056_vB_PaeS_B8	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2099649	Pseudomonas phage vB_PaeS_C1	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Septimatrevirus; Septimatrevirus sv73	2099649_vB_PaeS_C1	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2969618	Pseudomonas phage vB_PaeS_FBPa45	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Samunavirus; unclassified Samunavirus	2969618_vB_PaeS_FBPa45	['Pseudomonas sp.']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas']
2822848	Pseudomonas phage vB_PaeS_PAJD-1	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Queuovirinae; Nipunavirus; unclassified Nipunavirus	2822848_vB_PaeS_PAJD-1	['Pseudomonas aeruginosa PAO1']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group; Pseudomonas aeruginosa']
1548905	Pseudomonas phage vB_PaeS_PAO1_Ab18	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Mesyanzhinovviridae; Bradleyvirinae; Abidjanvirus; Pseudomonas virus Ab18	1548905_vB_PaeS_PAO1_Ab18	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
1548912	Pseudomonas phage vB_PaeS_PAO1_Ab19	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Mesyanzhinovviridae; Bradleyvirinae; Abidjanvirus; Pseudomonas virus Ab19	1548912_vB_PaeS_PAO1_Ab19	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
1548918	Pseudomonas phage vB_PaeS_PAO1_Ab30	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Casadabanvirus; unclassified Casadabanvirus	1548918_vB_PaeS_PAO1_Ab30	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
1928621	Pseudomonas phage vB_PaeS_PAO1_HW12	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Casadabanvirus; unclassified Casadabanvirus	1928621_vB_PaeS_PAO1_HW12	['Pseudomonas']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae']
1926503	Pseudomonas phage vB_PaeS_PcyII-40_PfII40a	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Casadabanvirus; unclassified Casadabanvirus	1926503_vB_PaeS_PcyII-40_PfII40a	['Pseudomonas']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae']
1743016	Pseudomonas phage vB_PaeS_PM105	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Beetrevirus; Beetrevirus PM105	1743016_vB_PaeS_PM105	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2034345	Pseudomonas phage vB_PaeS_S218	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Mesyanzhinovviridae; Rabinowitzvirinae; Yuavirus; unclassified Yuavirus	2034345_vB_PaeS_S218	['Pseudomonas']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae']
1476390	Pseudomonas phage vB_PaeS_SCH_Ab26	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Septimatrevirus; Septimatrevirus Ab26	1476390_vB_PaeS_SCH_Ab26	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2382122	Pseudomonas phage vB_PaeS_SCUT-S3	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Septimatrevirus; unclassified Septimatrevirus	2382122_vB_PaeS_SCUT-S3	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2488702	Pseudomonas phage vB_PaeS_SCUT-S4	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Septimatrevirus; unclassified Septimatrevirus	2488702_vB_PaeS_SCUT-S4	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2900127	Pseudomonas phage vB_PaeS_TUMS_P6	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Schitoviridae; Migulavirinae; Luzseptimavirus; Luzseptimavirus KPP21	2900127_vB_PaeS_TUMS_P6	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2900128	Pseudomonas phage vB_PaeS_TUMS_P81	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Schitoviridae; Migulavirinae; Litunavirus; unclassified Litunavirus	2900128_vB_PaeS_TUMS_P81	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2731695	Pseudomonas phage vB_Pae_AM.P2	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Schitoviridae; Migulavirinae; Luzseptimavirus; Luzseptimavirus KPP21	2731695_vB_Pae_AMDOTP2	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563491	Pseudomonas phage vB_Pae_BR123a	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; unclassified Caudoviricetes	2563491_vB_Pae_BR123a	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563492	Pseudomonas phage vB_Pae_BR133a	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; unclassified Caudoviricetes	2563492_vB_Pae_BR133a	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563493	Pseudomonas phage vB_Pae_BR141a	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; unclassified Caudoviricetes	2563493_vB_Pae_BR141a	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563494	Pseudomonas phage vB_Pae_BR141b	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; unclassified Caudoviricetes	2563494_vB_Pae_BR141b	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563495	Pseudomonas phage vB_Pae_BR141c	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Beetrevirus; unclassified Beetrevirus	2563495_vB_Pae_BR141c	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563496	Pseudomonas phage vB_Pae_BR141d	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Casadabanvirus; unclassified Casadabanvirus	2563496_vB_Pae_BR141d	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563497	Pseudomonas phage vB_Pae_BR143a	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; unclassified Caudoviricetes	2563497_vB_Pae_BR143a	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563498	Pseudomonas phage vB_Pae_BR144a	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; unclassified Caudoviricetes	2563498_vB_Pae_BR144a	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563499	Pseudomonas phage vB_Pae_BR150a	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Hollowayvirus; unclassified Hollowayvirus	2563499_vB_Pae_BR150a	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563500	Pseudomonas phage vB_Pae_BR153a	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; unclassified Caudoviricetes	2563500_vB_Pae_BR153a	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563501	Pseudomonas phage vB_Pae_BR161a	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; unclassified Caudoviricetes	2563501_vB_Pae_BR161a	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563502	Pseudomonas phage vB_Pae_BR161b	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Casadabanvirus; unclassified Casadabanvirus	2563502_vB_Pae_BR161b	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563503	Pseudomonas phage vB_Pae_BR161c	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; unclassified Caudoviricetes	2563503_vB_Pae_BR161c	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563506	Pseudomonas phage vB_Pae_BR178a	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; unclassified Caudoviricetes	2563506_vB_Pae_BR178a	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563507	Pseudomonas phage vB_Pae_BR181a	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Hollowayvirus; unclassified Hollowayvirus	2563507_vB_Pae_BR181a	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563508	Pseudomonas phage vB_Pae_BR197a	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Hollowayvirus; unclassified Hollowayvirus	2563508_vB_Pae_BR197a	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563509	Pseudomonas phage vB_Pae_BR200a	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; unclassified Caudoviricetes	2563509_vB_Pae_BR200a	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563510	Pseudomonas phage vB_Pae_BR201a	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; unclassified Caudoviricetes	2563510_vB_Pae_BR201a	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563511	Pseudomonas phage vB_Pae_BR204a	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; unclassified Caudoviricetes	2563511_vB_Pae_BR204a	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563513	Pseudomonas phage vB_Pae_BR205a	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Casadabanvirus; unclassified Casadabanvirus	2563513_vB_Pae_BR205a	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563514	Pseudomonas phage vB_Pae_BR208a	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Hollowayvirus; unclassified Hollowayvirus	2563514_vB_Pae_BR208a	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563515	Pseudomonas phage vB_Pae_BR213a	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; unclassified Caudoviricetes	2563515_vB_Pae_BR213a	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563516	Pseudomonas phage vB_Pae_BR228a	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Hollowayvirus; unclassified Hollowayvirus	2563516_vB_Pae_BR228a	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563517	Pseudomonas phage vB_Pae_BR233a	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; unclassified Caudoviricetes	2563517_vB_Pae_BR233a	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563518	Pseudomonas phage vB_Pae_BR243a	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; unclassified Caudoviricetes	2563518_vB_Pae_BR243a	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563519	Pseudomonas phage vB_Pae_BR243b	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Casadabanvirus; unclassified Casadabanvirus	2563519_vB_Pae_BR243b	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563521	Pseudomonas phage vB_Pae_BR299a	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; unclassified Caudoviricetes	2563521_vB_Pae_BR299a	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563522	Pseudomonas phage vB_Pae_BR313a	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Hollowayvirus; unclassified Hollowayvirus	2563522_vB_Pae_BR313a	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563523	Pseudomonas phage vB_Pae_BR313b	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Casadabanvirus; unclassified Casadabanvirus	2563523_vB_Pae_BR313b	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563524	Pseudomonas phage vB_Pae_BR313c	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; unclassified Caudoviricetes	2563524_vB_Pae_BR313c	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563525	Pseudomonas phage vB_Pae_BR319a	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Peduoviridae; Citexvirus; Citexvirus BR319A	2563525_vB_Pae_BR319a	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563526	Pseudomonas phage vB_Pae_BR319b	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Hollowayvirus; unclassified Hollowayvirus	2563526_vB_Pae_BR319b	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563527	Pseudomonas phage vB_Pae_BR320a	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Hollowayvirus; unclassified Hollowayvirus	2563527_vB_Pae_BR320a	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563528	Pseudomonas phage vB_Pae_BR322a	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; unclassified Caudoviricetes	2563528_vB_Pae_BR322a	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563529	Pseudomonas phage vB_Pae_BR326a	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Hollowayvirus; unclassified Hollowayvirus	2563529_vB_Pae_BR326a	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563530	Pseudomonas phage vB_Pae_BR327a	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Casadabanvirus; unclassified Casadabanvirus	2563530_vB_Pae_BR327a	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563531	Pseudomonas phage vB_Pae_BR52a	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; unclassified Caudoviricetes	2563531_vB_Pae_BR52a	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563532	Pseudomonas phage vB_Pae_BR52b	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Casadabanvirus; unclassified Casadabanvirus	2563532_vB_Pae_BR52b	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563533	Pseudomonas phage vB_Pae_BR58a	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; unclassified Caudoviricetes	2563533_vB_Pae_BR58a	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563534	Pseudomonas phage vB_Pae_BR58b	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Casadabanvirus; unclassified Casadabanvirus	2563534_vB_Pae_BR58b	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563536	Pseudomonas phage vB_Pae_CF118a	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; unclassified Caudoviricetes	2563536_vB_Pae_CF118a	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563537	Pseudomonas phage vB_Pae_CF118b	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Casadabanvirus; unclassified Casadabanvirus	2563537_vB_Pae_CF118b	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563538	Pseudomonas phage vB_Pae_CF118c	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; unclassified Caudoviricetes	2563538_vB_Pae_CF118c	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563539	Pseudomonas phage vB_Pae_CF121a	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Casadabanvirus; unclassified Casadabanvirus	2563539_vB_Pae_CF121a	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563540	Pseudomonas phage vB_Pae_CF121b	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; unclassified Caudoviricetes	2563540_vB_Pae_CF121b	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
2563541	Pseudomonas phage vB_Pae_CF121c	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; unclassified Caudoviricetes	2563541_vB_Pae_CF121c	['Pseudomonas aeruginosa']	['Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group']
