virus tax id	virus name	virus lineage	refseq id	KEGG GENOME	KEGG DISEASE	DISEASE	host tax id	host name	host lineage	pmid	evidence	sample type	source organism
2563585	Pseudomonas phage vB_Pae_CF67a	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; unclassified Caudoviricetes	MK510970				287	Pseudomonas aeruginosa	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group		RefSeq		
2563586	Pseudomonas phage vB_Pae_CF69a	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Hollowayvirus; unclassified Hollowayvirus	MK511041				287	Pseudomonas aeruginosa	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group		RefSeq		
2563588	Pseudomonas phage vB_Pae_CF74a	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Casadabanvirus; unclassified Casadabanvirus	MK511022				287	Pseudomonas aeruginosa	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group		RefSeq		
2563589	Pseudomonas phage vB_Pae_CF74b	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; unclassified Caudoviricetes	MK511004				287	Pseudomonas aeruginosa	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group		RefSeq		
2563591	Pseudomonas phage vB_Pae_CF77b	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Casadabanvirus; unclassified Casadabanvirus	MK511023				287	Pseudomonas aeruginosa	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group		RefSeq		
2563591	Pseudomonas phage vB_Pae_CF77b	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Casadabanvirus; unclassified Casadabanvirus	MK511023				1402579	Pseudomonas aeruginosa CF77	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group; Pseudomonas aeruginosa		RefSeq		
2563592	Pseudomonas phage vB_Pae_CF78a	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Beetrevirus; unclassified Beetrevirus	NC_074750				287	Pseudomonas aeruginosa	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group		RefSeq		
2563593	Pseudomonas phage vB_Pae_CF79a	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; unclassified Caudoviricetes	MK510971				287	Pseudomonas aeruginosa	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group		RefSeq		
2563594	Pseudomonas phage vB_Pae_CF81a	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; unclassified Caudoviricetes	MK511005				287	Pseudomonas aeruginosa	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group		RefSeq		
2563595	Pseudomonas phage vB_Pae_CF81b	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Casadabanvirus; unclassified Casadabanvirus	MK511024				287	Pseudomonas aeruginosa	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group		RefSeq		
2961987	Pseudomonas phage vB_Pae_HB2107-3I	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; unclassified Caudoviricetes	ON778006				652611	Pseudomonas aeruginosa PA14	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group; Pseudomonas aeruginosa		RefSeq		
2937408	Pseudomonas phage vB_Pae_Kat	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Pakpunavirus; unclassified Pakpunavirus	NC_073611				208964	Pseudomonas aeruginosa PAO1	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group; Pseudomonas aeruginosa		NCBI Virus, RefSeq		
2961988	Pseudomonas phage vB_Pae_LC3I3	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; unclassified Caudoviricetes	NC_074663				652611	Pseudomonas aeruginosa PA14	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group; Pseudomonas aeruginosa		NCBI Virus, RefSeq		
2937409	Pseudomonas phage vB_Pae_Mat	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Pbunavirus; unclassified Pbunavirus	ON361134				208964	Pseudomonas aeruginosa PAO1	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group; Pseudomonas aeruginosa		RefSeq		
1542090	Pseudomonas phage vB_Pae_PS44	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Pbunavirus; Pbunavirus PS44	NC_028939				287	Pseudomonas aeruginosa	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group		RefSeq		
1542091	Pseudomonas phage vB_Pae_PS9N	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Septimatrevirus; Septimatrevirus kakheti25	KM434185				287	Pseudomonas aeruginosa	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group		RefSeq		
2866656	Pseudomonas phage vB_Pae_QDWS	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Autographiviridae; Krylovirinae; Phikmvvirus; unclassified Phikmvvirus	MZ687409				306	Pseudomonas sp.	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas		RefSeq		
2914856	Pseudomonas phage vB_Pae_S1	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Autographiviridae; Krylovirinae; Phikmvvirus; Phikmvvirus MPK7	OL802210				208964	Pseudomonas aeruginosa PAO1	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group; Pseudomonas aeruginosa		RefSeq		
2914857	Pseudomonas phage vB_Pae_TR	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Septimatrevirus; unclassified Septimatrevirus	OL802211				286	Pseudomonas	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae				
2880892	Pseudomonas phage vB_Pae_W3	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Septimatrevirus; Septimatrevirus kakheti25	OK094665				208964	Pseudomonas aeruginosa PAO1	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group; Pseudomonas aeruginosa		RefSeq		
2587493	Pseudomonas phage vB_PaM_EPA1	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Pakpunavirus; Pakpunavirus zigelbrucke	NC_073609				208964	Pseudomonas aeruginosa PAO1	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group; Pseudomonas aeruginosa		RefSeq		
3058969	Pseudomonas phage vB_PaM_EPA3	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Pakpunavirus; unclassified Pakpunavirus	OR211677				208964	Pseudomonas aeruginosa PAO1	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group; Pseudomonas aeruginosa		RefSeq		
2872297	Pseudomonas phage vB_PaS-HSN4	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Bruynoghevirus; unclassified Bruynoghevirus	LC648443				287	Pseudomonas aeruginosa	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group		RefSeq		
2591408	Pseudomonas phage vB_PaS_IME307	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Detrevirus; unclassified Detrevirus	MN096267				287	Pseudomonas aeruginosa	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group		RefSeq		
2834275	Pseudomonas phage vB_Pci_PCMW57	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Autographiviridae; Studiervirinae; Ghunavirus; unclassified Ghunavirus	MW812345				36746	Pseudomonas cichorii	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas syringae group		RefSeq		
2928860	Pseudomonas phage vB_PcuM_ KLEP17-4	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; unclassified Caudoviricetes	OM654375				543360	Pseudomonas cuatrocienegasensis	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas		RefSeq		
2969619	Pseudomonas phage vB_PeaS_FBPa47	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Detrevirus; unclassified Detrevirus	ON857940				306	Pseudomonas sp.	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas		RefSeq		
3020390	Pseudomonas phage vB_PpS_SYP	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; unclassified Caudoviricetes	OQ183418				70775	Pseudomonas plecoglossicida	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas putida group		RefSeq		
2924910	Pseudomonas phage vB_PputP_LNA10	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Autographiviridae; unclassified Autographiviridae	OM630589				160488	Pseudomonas putida KT2440	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas putida group; Pseudomonas putida		RefSeq		
2924911	Pseudomonas phage vB_PputP_LNA11	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Autographiviridae; Studiervirinae; Ghunavirus; unclassified Ghunavirus	OM630590				160488	Pseudomonas putida KT2440	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas putida group; Pseudomonas putida		RefSeq		
2924912	Pseudomonas phage vB_PputP_LNA8	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Autographiviridae; unclassified Autographiviridae	OM630587				160488	Pseudomonas putida KT2440	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas putida group; Pseudomonas putida		RefSeq		
2924913	Pseudomonas phage vB_PputP_LNA9	Viruses; Varidnaviria; Bamfordvirae; Preplasmiviricota; Tectiliviricetes; Kalamavirales; Tectiviridae; unclassified Tectiviridae	OM630588				160488	Pseudomonas putida KT2440	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas putida group; Pseudomonas putida		RefSeq		
2995601	Pseudomonas phage vB_PsaM_M1	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; unclassified Caudoviricetes	OP714164				306	Pseudomonas sp.	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas		RefSeq		
2996092	Pseudomonas phage vB_PseudoP-SA22	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Bruynoghevirus; unclassified Bruynoghevirus	OP793496				287	Pseudomonas aeruginosa	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group		RefSeq		
2815750	Pseudomonas phage vB_PstS-pAN	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; unclassified Caudoviricetes	MW651859				286	Pseudomonas	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae		RefSeq		
1777065	Pseudomonas phage vB_PsyM_KIL1	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Flaumdravirus; Flaumdravirus KIL4	NC_030934				83964	Pseudomonas coronafaciens pv. porri	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas syringae group		RefSeq		
1777066	Pseudomonas phage vB_PsyM_KIL2	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Flaumdravirus; Flaumdravirus KIL4; Pseudomonas phage vB_PsyM_KIL1	KU130127				83964	Pseudomonas coronafaciens pv. porri	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas syringae group		RefSeq		
1777067	Pseudomonas phage vB_PsyM_KIL3	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Flaumdravirus; Flaumdravirus KIL4; Pseudomonas phage vB_PsyM_KIL1	KU130128				83964	Pseudomonas coronafaciens pv. porri	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas syringae group		RefSeq		
1777068	Pseudomonas phage vB_PsyM_KIL3b	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Flaumdravirus; Flaumdravirus KIL4; Pseudomonas phage vB_PsyM_KIL1	KU130131				83964	Pseudomonas coronafaciens pv. porri	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas syringae group		RefSeq		
1777069	Pseudomonas phage vB_PsyM_KIL4	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Flaumdravirus; Flaumdravirus KIL2	NC_042054				83964	Pseudomonas coronafaciens pv. porri	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas syringae group		RefSeq		
1777070	Pseudomonas phage vB_PsyM_KIL5	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Flaumdravirus; Flaumdravirus KIL4; Pseudomonas phage vB_PsyM_KIL1	KU130130				83964	Pseudomonas coronafaciens pv. porri	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas syringae group		RefSeq		
2749426	Pseudomonas phage vB_PsyP_3MF5	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Autographiviridae; Studiervirinae; Warsawvirus; Warsawvirus 3MF5	NC_054890				317	Pseudomonas syringae	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas syringae group; Pseudomonas syringae group genomosp. 1		RefSeq		
3034284	Pseudomonas phage vB_VIPPAEUMC01	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Pakpunavirus; unclassified Pakpunavirus	OQ721915				1424337	Pseudomonas aeruginosa ATCC 15442	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group; Pseudomonas aeruginosa		RefSeq		
1729937	Pseudomonas phage VCM	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Otagovirus; Otagovirus VCM	NC_029065				286	Pseudomonas	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae				
2048980	Pseudomonas phage ventosus	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; unclassified Caudoviricetes	MG018930				663959	Pseudomonas syringae pv. avii	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas syringae group; Pseudomonas syringae group genomosp. 1		RefSeq		
3049963	Pseudomonas phage vFB297	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Pakpunavirus; unclassified Pakpunavirus	OQ921398				287	Pseudomonas aeruginosa	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group		RefSeq		
1852562	Pseudomonas phage VSW-3	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Autographiviridae; Napahaivirus; Napahaivirus VSW3	NC_041885				286	Pseudomonas	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae				
2041486	Pseudomonas phage VW-6B	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; unclassified Caudoviricetes	MF975721				294	Pseudomonas fluorescens	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas fluorescens group		RefSeq		
2041487	Pseudomonas phage VW-6S	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; unclassified Caudoviricetes	MF975720				1880678	Pseudomonas sivasensis	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas		RefSeq		
2762290	Pseudomonas phage Waldo5	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Autographiviridae; Studiervirinae; unclassified Studiervirinae	MT711889				303	Pseudomonas putida	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas putida group		RefSeq		
2719838	Pseudomonas phage willy	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Pbunavirus; Pbunavirus LMA2	MT133562				208964	Pseudomonas aeruginosa PAO1	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group; Pseudomonas aeruginosa		RefSeq		
2783803	Pseudomonas phage WRT	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Autographiviridae; Studiervirinae; Ghunavirus; Ghunavirus WRT	NC_047826				136843	Pseudomonas fluorescens group	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas		RefSeq		
2927634	Pseudomonas phage WX_01	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Casadabanvirus; unclassified Casadabanvirus	OM541307				287	Pseudomonas aeruginosa	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group		RefSeq		
3025420	Pseudomonas phage WX_Y	Viruses; Monodnaviria; Loebvirae; Hofneiviricota; Faserviricetes; Tubulavirales; Inoviridae; unclassified Inoviridae	OQ354711				287	Pseudomonas aeruginosa	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group		RefSeq		
3038358	Pseudomonas phage Y8	Viruses; unclassified bacterial viruses	OQ572410				287	Pseudomonas aeruginosa	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group		RefSeq		
1636189	Pseudomonas phage YH30	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Schitoviridae; Migulavirinae; Litunavirus; Litunavirus PA26	NC_029101				287	Pseudomonas aeruginosa	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group		RefSeq		
1566995	Pseudomonas phage YH6	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Schitoviridae; Migulavirinae; Litunavirus; unclassified Litunavirus	NC_027388				287	Pseudomonas aeruginosa	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group		NCBI Virus, RefSeq		
1191380	Pseudomonas phage YMC/01/01/P52_PAE_BP	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; unclassified Caudoviricetes	JX403939				287	Pseudomonas aeruginosa	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group		RefSeq		
1755689	Pseudomonas phage YMC11/02/R656	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; unclassified Caudoviricetes	NC_028657				287	Pseudomonas aeruginosa	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group		NCBI Virus, RefSeq		
1777063	Pseudomonas phage YMC11/06/C171_PPU_BP	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Autographiviridae; Corkvirinae; Kantovirus; Kantovirus C171	NC_030923				303	Pseudomonas putida	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas putida group		RefSeq		
1777064	Pseudomonas phage YMC11/07/P54_PAE_BP	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; unclassified Caudoviricetes	NC_030909				286	Pseudomonas	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae		NCBI Virus		
1755690	Pseudomonas phage YMC11/11/R1836	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Casadabanvirus; Casadabanvirus PA1KOR	KT968832				287	Pseudomonas aeruginosa	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group		RefSeq		
2283028	Pseudomonas phage YMC12/01/R24	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Casadabanvirus; unclassified Casadabanvirus	NC_061432				287	Pseudomonas aeruginosa	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group		NCBI Virus, RefSeq		
